"Record ID","Data Resource ID","Dataset name","Licence","Catalog Number","Taxon Concept ID","Scientific Name","Scientific name (intepreted)","Taxon rank","Common name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Institution Code","Collection Code","record _ number","Occurrence status","Longitude - original","Geodetic Datum","Decimal latitude (WGS84)","Decimal latitude (WGS84)","Coordinate uncertainty in metres","OSGR","OSGR 100km","OSGR 10km","OSGR 2km","OSGR 1km","Country","State/Province","Locality","Individual count","Collector","Year","Month","Date","Basis Of Record - original","Basis of record","Sex","Data Resource ID","Dataset name"
"97641c21-486c-4101-ab84-f7746eaabfc3","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","282197","present","","","53.28597","-1.35422","100.0","SK431767","SK","SK47","SK47I","SK4376","United Kingdom","England","The Breck : River Rother cut-off","","Merritt, R.","1998","09","1998-09-06","","","","dr1418","Aquatic Heteroptera Dataset"
"962f2574-4c29-4043-b013-1c77138b2d12","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","254908","present","","","52.37218","0.96814","100.0","TM021790","TM","TM07","TM07J","TM0279","United Kingdom","England","Blo Norton, garden pond","","Chalkley, A.","2009","09","2009-09-12","","","","dr1418","Aquatic Heteroptera Dataset"
"00fa8103-4e0e-4ae0-82bd-11a90201d050","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","247706","present","","","54.61716","-1.21564","100.0","NZ507249","NZ","NZ52","NZ52C","NZ5024","United Kingdom","England","Cowpen Marsh, 3, Myriophyllum pool","","Hammond, M.","2007","10","2007-10-15","","","","dr1418","Aquatic Heteroptera Dataset"
"00ec7965-571a-4c4f-806a-c33162f17c0b","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","294381","present","","","51.90778","-0.54411","100.0","TL002242","TL","TL02","TL02C","TL0024","United Kingdom","England","Dunstable Sewage Works","","BROOKE, S.","2002","10","2002-10-24","","","","dr1418","Aquatic Heteroptera Dataset"
"47d4a783-11db-4584-98ad-526e17a5c0cc","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","252450","present","","","51.50023","0.21657","100.0","TQ539802","TQ","TQ58","TQ58F","TQ5380","United Kingdom","England","Wennington Marshes, ditch 47","","Drake, C.M.","2009","05","2009-05-07","","","","dr1418","Aquatic Heteroptera Dataset"
"47978c67-401d-4258-9f12-eed5de31c531","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","253483","present","","","52.56875","1.53785","100.0","TG398026","TG","TG30","TG30W","TG3902","United Kingdom","England","Limpenhoe Marshes, ditch 74","","Drake, C.M.","2009","05","2009-05-17","","","","dr1418","Aquatic Heteroptera Dataset"
"0bfe264b-bfa4-4604-a170-dbdae03110b7","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","295243","present","","","51.75691","-0.00562","100.0","TL377083","TL","TL30","TL30U","TL3708","United Kingdom","England","Admirals Walk Gravel Pit, Hoddesdon","","Warrington, S.","2002","07","2002-07-04","","","","dr1418","Aquatic Heteroptera Dataset"
"0a73dc27-27cd-4a7b-bd9d-b31c96a06fff","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","241445","present","","","51.19691","-2.80998","1000.0","ST4344","ST","ST44","ST44H","ST4344","United Kingdom","England","Tadham Moor, east","","Godfrey, A.","1999","07","1999-07-30","","","","dr1418","Aquatic Heteroptera Dataset"
"08e1d633-986c-4910-b538-3288437ff129","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","280385","present","","","53.20073","-1.38394","100.0","SK412672","SK","SK46","SK46D","SK4167","United Kingdom","England","Grassmoor Country Park","","Merritt, R.","1995","07","1995-07-19","","","","dr1418","Aquatic Heteroptera Dataset"
"6aa54980-0370-4a62-a2e2-82aef794a4e5","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","296056","present","","","51.92732","-0.26133","100.0","TL196268","TL","TL12","TL12Y","TL1926","United Kingdom","England","St. Ippolytts Brook, broadwater","","Warrington, S.","2002","08","2002-08-01","","","","dr1418","Aquatic Heteroptera Dataset"
"696f0cfa-b269-477c-9aeb-f64d0d0e4348","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","282008","present","","","53.17254","-1.32301","100.0","SK453641","SK","SK46","SK46M","SK4564","United Kingdom","England","Hardwick Park: Miller's Pond","","Merritt, R.","1998","08","1998-08-09","","","","dr1418","Aquatic Heteroptera Dataset"
"95b5920c-18e8-4137-8901-6d0761ae53d9","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","887","237236","present","","","53.74281","-1.39727","100.0","SE398275","SE","SE32","SE32Y","SE3927","United Kingdom","England","Mickletown Ings: pond 1","","Merritt, R.","2009","09","2009-09-02","","","","dr1418","Aquatic Heteroptera Dataset"
"959024fd-0829-427c-a134-b74fc5ad0e84","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","243280","present","","","51.5359","-0.12777","100.0","TQ299835","TQ","TQ28","TQ28W","TQ2983","United Kingdom","England","Camley Street Nature Park","","BROOKE, S.","2003","09","2003-09-27","","","","dr1418","Aquatic Heteroptera Dataset"
"9431c0b2-3f4a-4433-9bf8-b2864e5241c4","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","241746","present","","","52.43063","-1.55284","1000.0","SP3081","SP","SP38","SP38A","SP3081","United Kingdom","England","Northbrook Road, Allesley","","Stevens, W.","1996","09","1996-09-26","","","","dr1418","Aquatic Heteroptera Dataset"
"942eca05-f7b6-4156-a03b-adce80dbad8a","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","887","237908","present","","","52.31392","0.27021","100.0","TL548708","TL","TL57","TL57K","TL5470","United Kingdom","England","Wicken Fen: Verrall's Fen: Howe's Dyke 87a, north","","Warrington, S.","2011","09","2011-09-28","","","","dr1418","Aquatic Heteroptera Dataset"
"938a18f5-2834-4d60-8dc3-b82e0382ad31","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","255805","present","","","51.81997","-0.6456","100.0","SP934143","SP","SP91","SP91H","SP9314","United Kingdom","England","College Lake, South End ( F)","","Brooke, S.; Magne Olsen, K.; Nau, B.","2010","09","2010-09-29","","","","dr1418","Aquatic Heteroptera Dataset"
"914f4b1c-7569-4745-b1a5-9f5943cfc61e","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","296958","present","","","56.06752","-3.39175","100.0","NT134869","NT","NT18","NT18I","NT1386","United Kingdom","Scotland","Calais Muir Wood, pond","","Huxley, T.","2002","09","2002-09-20","","","","dr1418","Aquatic Heteroptera Dataset"
"90fc4bba-c18e-4c43-beb8-9e6b71e93ae0","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","255831","present","","","51.49464","0.22638","100.0","TQ546796","TQ","TQ57","TQ57P","TQ5479","United Kingdom","England","Rainham Marshes RSPB Reserve, Northern Boardwalk","","Brooke, S.; Magne Olsen, K.; Nau, B.","2010","09","2010-09-30","","","","dr1418","Aquatic Heteroptera Dataset"
"476b0761-b246-418e-8511-914e8ab4fcec","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","292690","present","","","53.39136","-0.99625","100.0","SK668887","SK","SK68","SK68U","SK6688","United Kingdom","England","Main Drain, NE of Ranskill","","Merritt, R.","2008","05","2008-05-21","","","","dr1418","Aquatic Heteroptera Dataset"
"46d06b4d-fb75-498b-9e24-2a19fdc80ff4","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","239192","present","","","52.16411","1.56415","100.0","TM438577","TM","TM45","TM45I","TM4357","United Kingdom","England","Hazelwood Marshes, ditch 11","","Drake, M.","1988","05","1988-05-09","","","","dr1418","Aquatic Heteroptera Dataset"
"45fb0320-990e-4b9d-9422-332ce06b19a7","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","251920","present","","","51.01007","0.8033","100.0","TQ967271","TQ","TQ92","TQ92T","TQ9627","United Kingdom","England","Fairfield, marsh ditch 5","","Drake, C.M.","2008","05","2008-05-06","","","","dr1418","Aquatic Heteroptera Dataset"
"45978ec8-7df2-40fd-b439-bafda53732a4","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","252472","present","","","51.4929","0.22342","100.0","TQ544794","TQ","TQ57","TQ57P","TQ5479","United Kingdom","England","Aveley Marshes, ditch 4","","Drake, C.M.","2009","05","2009-05-08","","","","dr1418","Aquatic Heteroptera Dataset"
"0796e039-c157-4212-ae5b-1c05ab15655d","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","286338","present","","","53.1653","-1.05239","100.0","SK634635","SK","SK66","SK66G","SK6363","United Kingdom","England","Sherwood Forest Holiday Village: lake 4","","Merritt, R.","2003","07","2003-07-15","","","","dr1418","Aquatic Heteroptera Dataset"
"075a38fa-eaa5-4793-837a-c2a551a6b9dc","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","284944","present","","","53.32255","-0.75314","100.0","SK831813","SK","SK88","SK88F","SK8381","United Kingdom","England","Marton Mill DDS: borrowpit (new excavation)","","Merritt, R.","1999","07","1999-07-12","","","","dr1418","Aquatic Heteroptera Dataset"
"69370b89-b8ca-4b40-aa0d-9e91630ab898","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","284688","present","","","50.84437","0.03192","100.0","TQ431069","TQ","TQ40","TQ40I","TQ4306","United Kingdom","England","The Brooks, Lewes Levels","","Merritt, R.","1999","08","1999-08-15","","","","dr1418","Aquatic Heteroptera Dataset"
"6725a968-ab4e-46de-8214-d1f430d74d9f","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","291366","present","","","53.20073","-1.38394","100.0","SK412672","SK","SK46","SK46D","SK4167","United Kingdom","England","Grassmoor Country Park","","Merritt, R.","2005","08","2005-08-26","","","","dr1418","Aquatic Heteroptera Dataset"
"8effbef3-5c29-4ebc-ac8a-ba3a8b308ade","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","254593","present","","","51.20295","-3.11426","100.0","ST222454","ST","ST24","ST24H","ST2245","United Kingdom","England","Steart, Stolford 100","","Drake, M.","2010","09","2010-09-27","","","","dr1418","Aquatic Heteroptera Dataset"
"8ee0eaaa-2dff-4322-bac9-c6600c679d42","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","248362","present","","","54.48497","-1.55466","100.0","NZ289100","NZ","NZ21","NZ21V","NZ2810","United Kingdom","England","River Tees, d/s of R. Skerne, nr Hurworth Place","","Hammond, M.","2007","09","2007-09-27","","","","dr1418","Aquatic Heteroptera Dataset"
"8d9d269a-f7b6-4f9d-a2aa-025ee99f92f1","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","298392","present","","","51.95927","-0.63995","100.0","SP935298","SP","SP92","SP92J","SP9329","United Kingdom","England","Sandhouse Lane, coating plant","","Brooke, S.; Magne Olsen, K.; Nau, B.","2010","09","2010-09-27","","","","dr1418","Aquatic Heteroptera Dataset"
"8adfd54c-0a96-4f76-be23-f1a1a1105e55","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","297039","present","","","56.04829","-3.42317","100.0","NT114848","NT","NT18","NT18C","NT1184","United Kingdom","Scotland","Carnegie Campus, Dunfermline, SUDS pond","","Huxley, T.","2002","09","2002-09-30","","","","dr1418","Aquatic Heteroptera Dataset"
"8aa39483-d60b-47a9-a88f-17c2b936fa52","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","244287","present","","","52.22691","-0.27307","100.0","TL180601","TL","TL16","TL16V","TL1860","United Kingdom","England","River Great Ouse, St. Neots","","BROOKE, S.","2002","09","2002-09-17","","","","dr1418","Aquatic Heteroptera Dataset"
"8a77e8ab-846f-4d7b-8ea1-feff411ef4d5","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","297772","present","","","56.04213","-3.48876","100.0","NT073842","NT","NT08","NT08S","NT0784","United Kingdom","Scotland","Charlestown, Broomhill Estate, curling pond","","Huxley, T.","2002","09","2002-09-19","","","","dr1418","Aquatic Heteroptera Dataset"
"8a5d301d-1f6a-4e04-bf3b-079e2cd236a2","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","249945","present","","","50.6776","-2.15917","100.0","SY888864","SY","SY88","SY88Y","SY8886","United Kingdom","England","River Frome, Holmebridge 3","","Drake, M.","2006","09","2006-09-26","","","","dr1418","Aquatic Heteroptera Dataset"
"8955b345-c871-41e0-a38a-afba1954bbf2","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","298612","present","","","51.95927","-0.63995","100.0","SP935298","SP","SP92","SP92J","SP9329","United Kingdom","England","Sandhouse Lane, coating plant, pond 6","","Brooke, S.; Nau, B.","2008","09","2008-09-10","","","","dr1418","Aquatic Heteroptera Dataset"
"88f4ef4b-4fb3-4afe-8d66-5d74725c9d0c","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","247024","present","","","51.55258","-2.6598","100.0","ST543839","ST","ST58","ST58L","ST5483","United Kingdom","England","ICI Severnside Estate(8), Severn Beach","","Smith, M.N.","2002","09","2002-09-23","","","","dr1418","Aquatic Heteroptera Dataset"
"4434d7b3-d207-4fce-a2f1-9d8d74c72830","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","252451","present","","","51.50023","0.21657","100.0","TQ539802","TQ","TQ58","TQ58F","TQ5380","United Kingdom","England","Wennington Marshes, ditch 47","","Drake, C.M.","2009","05","2009-05-07","","","","dr1418","Aquatic Heteroptera Dataset"
"4389145c-4709-4981-8e86-2bb39dd0617f","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","270931","present","","","51.51814","-3.06428","100.0","ST262804","ST","ST28","ST28Q","ST2680","United Kingdom","Wales","Wentlooge Level, ditch 34","","Drake, C.M.","2007","05","2007-05-15","","","","dr1418","Aquatic Heteroptera Dataset"
"4232a749-ea21-49d1-b0ad-695a6c176d44","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","238218","present","","","52.28884","1.63283","100.0","TM478718","TM","TM47","TM47Q","TM4771","United Kingdom","England","Dingle Marshes, ditch 35","","Drake, M.","1988","05","1988-05-12","","","","dr1418","Aquatic Heteroptera Dataset"
"41b42d4c-cff4-41c1-88f4-40e0bec35aaf","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","284479","present","","","53.04696","-0.88194","100.0","SK750505","SK","SK75","SK75K","SK7550","United Kingdom","England","Gawburn Nip, East Stoke","","Merritt, R.","1999","05","1999-05-11","","","","dr1418","Aquatic Heteroptera Dataset"
"04d63db2-a503-4cec-8385-c2373ae2c005","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","281995","present","","","53.02715","-1.36555","100.0","SK426479","SK","SK44","SK44I","SK4247","United Kingdom","England","Loscoe Dam","","Merritt, R.","1998","07","1998-07-26","","","","dr1418","Aquatic Heteroptera Dataset"
"025f2877-09a1-46ca-bd46-22568c3154bf","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","285159","present","","","53.41287","-1.10105","100.0","SK598910","SK","SK59","SK59V","SK5991","United Kingdom","England","Banks Carr Drain, Styrrup","","Merritt, R.","1999","07","1999-07-17","","","","dr1418","Aquatic Heteroptera Dataset"
"66875492-8a7c-4e12-8496-454cf06fa616","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","296148","present","","","51.78639","0.00583","100.0","TL384116","TL","TL31","TL31V","TL3811","United Kingdom","England","Stanstead Mill Stream, Stanstead Abbots","","Leeming, D.","2001","08","2001-08-09","","","","dr1418","Aquatic Heteroptera Dataset"
"6634a139-8a28-4f02-883b-a2d0384a6ba4","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","290007","present","","","54.21555","-0.40741","100.0","TA039811","TA","TA08","TA08F","TA0381","United Kingdom","England","River Hertford Counter Dyke, Flixton Bridge","","Merritt, R.","2006","08","2006-08-04","","","","dr1418","Aquatic Heteroptera Dataset"
"66040544-4313-4a1a-af7e-7987d98a9ed9","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","246785","present","","","51.2029","-3.11998","100.0","ST218454","ST","ST24","ST24C","ST2145","United Kingdom","England","Steart Peninsula, ditch 97","","Drake, M.","2003","08","2003-08-13","","","","dr1418","Aquatic Heteroptera Dataset"
"64e1cb21-b66f-4c75-ac71-772517458885","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","242880","present","","","53.85003","-0.39776","1000.0","TA0540","TA","TA04","TA04K","TA0540","United Kingdom","England","Arram Beck at Swine Moor, Beverley","","Hammond, M.","2003","08","2003-08-22","","","","dr1418","Aquatic Heteroptera Dataset"
"62bc4eb5-0b4a-4c4c-9366-e4620899b974","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","279478","present","","","51.79273","-0.10555","100.0","TL307121","TL","TL31","TL31B","TL3012","United Kingdom","England","Hertingfordbury","","Brown, E.S.","1940","08","1940-08-04","","","","dr1418","Aquatic Heteroptera Dataset"
"613f203d-0f83-485d-bbfc-bc17ecebb374","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","251319","present","","","50.97799","0.82844","100.0","TQ986236","TQ","TQ92","TQ92W","TQ9823","United Kingdom","England","Cheyne Court, Walland Marsh, ditch 4","","Drake, M.","2005","08","2005-08-18","","","","dr1418","Aquatic Heteroptera Dataset"
"612a2751-324c-4c23-81ef-1ffc81a3d4be","dr1418","Aquatic Heteroptera Dataset","CC0","","NHMSYS0020309829","Sigara (Sigara) dorsalis","Sigara (Sigara) dorsalis","species","","Animalia","Arthropoda","Insecta","Hemiptera","Corixidae","Sigara","Sigara dorsalis","","Aquatic Heteroptera Recording Scheme","891","292373","present","","","54.09114","-2.16432","100.0","SD893661","SD","SD86","SD86Y","SD8966","United Kingdom","England","Malham Beck, d/s of Malham Tarn","","Merritt, R.","2007","08","2007-08-11","","","","dr1418","Aquatic Heteroptera Dataset"
